id,user_id,date,amount,description,category,type,status,account_type,ml_category,confidence_score,created_at,updated_at
3d567cc9-9016-4c02-8fc8-d2e251fdbbbc,550e8400-e29b-41d4-a716-446655440000,2023-11-11,-7.98,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
2a6364bb-e068-4763-902b-a99ae1857134,550e8400-e29b-41d4-a716-446655440000,2023-11-11,-2.47,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
ee27ab93-bae8-4655-bca4-782d163a5451,550e8400-e29b-41d4-a716-446655440000,2023-11-11,-4.44,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
9a4f11e9-4d7f-41c0-bdc2-e18cd40657c7,550e8400-e29b-41d4-a716-446655440000,2023-11-11,-1.47,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
13b63f40-ee79-4ca1-bf39-c12ab2335e74,550e8400-e29b-41d4-a716-446655440000,2023-11-11,5.75,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
fba3a0a7-6c90-4914-b91b-21ee127270df,550e8400-e29b-41d4-a716-446655440000,2023-11-10,-4.06,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
a503432e-a127-4426-a78a-a33ac2918372,550e8400-e29b-41d4-a716-446655440000,2023-11-10,4.57,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
2f7b8426-d566-4e9c-9f75-0fc2e9e9286d,550e8400-e29b-41d4-a716-446655440000,2023-11-10,6.71,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
9faaf2c1-73e0-4305-b244-97629bfa7607,550e8400-e29b-41d4-a716-446655440000,2023-11-10,1.45,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
3adb90e7-4fcd-4c23-9ab3-0a6a108efedd,550e8400-e29b-41d4-a716-446655440000,2023-11-10,-3.26,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
3fd43612-7e32-47f7-8b4e-7c7d92db15c5,550e8400-e29b-41d4-a716-446655440000,2023-11-10,-8.26,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
45821cd3-77b3-41ff-a2f2-66235894e4f9,550e8400-e29b-41d4-a716-446655440000,2023-11-10,3.29,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
d4c6c4d9-e80c-46c0-9968-b5a2086d8489,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-23.49,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
7bffd9fd-c48c-425b-bc07-a5d91255ae51,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-19.26,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
157ba2c5-f9a0-44a0-a1bb-fd97ab645174,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-15.16,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
57483e3e-4cb7-4692-a0b9-df9fe6e26122,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-6.43,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
1826848b-1dd7-48c3-87a0-b344551bfc74,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-23.14,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
54f7aee9-6f3d-4adc-be46-ca01d7eba8b4,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-4.36,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
b7fa78e5-d8e8-452d-9066-13caf7803df2,550e8400-e29b-41d4-a716-446655440000,2023-11-09,8.2,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
683feb58-3e33-4912-a013-888f92d67fec,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-5.29,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
73890cff-33f5-4da9-b93f-40851528e4fe,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-2.4,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
879bb816-784d-4a3f-9fbe-f1c52c2140a0,550e8400-e29b-41d4-a716-446655440000,2023-11-09,1.39,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
6446cfaf-8f45-431d-88b6-14586d78f6d8,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-8.24,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
e9952745-bdcc-4ff8-84e0-37803921fe8f,550e8400-e29b-41d4-a716-446655440000,2023-11-09,-5.1,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
1101657e-8cb4-4a12-b01e-092e0a7c3977,550e8400-e29b-41d4-a716-446655440000,2023-11-08,-9.51,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
e4b186cf-c54b-4710-8d6b-887b609fa521,550e8400-e29b-41d4-a716-446655440000,2023-11-08,-9.6,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
539d567e-3961-4549-9d7b-22e9de7cb6d2,550e8400-e29b-41d4-a716-446655440000,2023-11-08,6.39,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
8fe62409-7805-4cf0-9f3d-382fdbbb928c,550e8400-e29b-41d4-a716-446655440000,2023-11-08,5.36,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
353d2f3b-43b5-4b74-9024-3d1c096277b5,550e8400-e29b-41d4-a716-446655440000,2023-11-08,-5.93,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
08cdb724-c595-4fd5-aabe-a11705e5e125,550e8400-e29b-41d4-a716-446655440000,2023-11-07,-7.6,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
09d2a67e-910d-45b7-8bc0-aef402ff70d4,550e8400-e29b-41d4-a716-446655440000,2023-11-07,-23.55,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
ef2c9ba4-e28f-4571-9637-257fd556683d,550e8400-e29b-41d4-a716-446655440000,2023-11-07,-9.32,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
fb4018d3-f7fb-4e07-a370-9e8d950a16a3,550e8400-e29b-41d4-a716-446655440000,2023-11-07,6.34,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
1245fb41-1662-4a37-bbb6-3572fc5daa24,550e8400-e29b-41d4-a716-446655440000,2023-11-07,0.79,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
b54d1a69-7b5c-41a0-ab31-79503016960e,550e8400-e29b-41d4-a716-446655440000,2023-11-07,-5.57,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
f8c8a647-81d8-44c0-ad4f-66d0fabcc5d2,550e8400-e29b-41d4-a716-446655440000,2023-11-07,-8.78,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
4a597195-e588-46d2-b557-33e28c39628c,550e8400-e29b-41d4-a716-446655440000,2023-11-07,3.36,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
026c2380-503c-4d30-afde-061857a6d97d,550e8400-e29b-41d4-a716-446655440000,2023-11-07,6.88,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
e427323b-23a9-4603-a5dc-8059be8df835,550e8400-e29b-41d4-a716-446655440000,2023-11-07,8.7,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
2ee08a73-694b-47f3-bedb-ebf801b1a1a8,550e8400-e29b-41d4-a716-446655440000,2023-11-07,-1.14,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
5b19edbc-bd6e-46c1-8520-22375b1e21f1,550e8400-e29b-41d4-a716-446655440000,2023-11-06,-7.59,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
40857a8d-5f67-428d-b980-a1b629d72768,550e8400-e29b-41d4-a716-446655440000,2023-11-06,0.02,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
cd43a3f5-48d7-49f7-a345-55cdcc96bbda,550e8400-e29b-41d4-a716-446655440000,2023-11-06,-9.39,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
4b28f1e3-8511-43de-9b17-f1014a1d8417,550e8400-e29b-41d4-a716-446655440000,2023-11-06,-4.75,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
726ea844-31f0-4c46-82ed-28e04c309b3c,550e8400-e29b-41d4-a716-446655440000,2023-11-06,-4.5,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
54e6f661-7583-402a-aa87-fe2d3bf24137,550e8400-e29b-41d4-a716-446655440000,2023-11-06,-2.54,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
943c8eff-8abc-4ccb-94d2-fba6734fcc21,550e8400-e29b-41d4-a716-446655440000,2023-11-06,10.0,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
0fd712c7-b955-48bf-b9f0-c5c5e08a0aac,550e8400-e29b-41d4-a716-446655440000,2023-11-06,-9.05,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
4757dca8-001b-4e32-abf0-9d3e66e1515a,550e8400-e29b-41d4-a716-446655440000,2023-11-06,4.01,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
029bd085-9a59-4e33-a503-812086b8dd14,550e8400-e29b-41d4-a716-446655440000,2023-11-05,-5.85,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
835629ec-50dc-4ae0-9e84-5b58aeb4b949,550e8400-e29b-41d4-a716-446655440000,2023-11-05,-6.67,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
a13795bb-2ed7-4a1a-807f-8ba5ae2b7127,550e8400-e29b-41d4-a716-446655440000,2023-11-05,-4.92,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
01abbc11-f042-4cb7-9566-a54ef4ee43be,550e8400-e29b-41d4-a716-446655440000,2023-11-05,-0.43,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
89fbe3c3-626e-4faf-98f1-ea6f01f22fc0,550e8400-e29b-41d4-a716-446655440000,2023-11-05,5.42,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
fdf7211c-0325-46bf-aaf3-c451e13842d1,550e8400-e29b-41d4-a716-446655440000,2023-11-05,7.49,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
c0c93b36-5645-48d1-84a5-1cd3db06e1c3,550e8400-e29b-41d4-a716-446655440000,2023-11-05,0.34,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
de4430db-1a49-4d4a-a817-c0a44fc8921c,550e8400-e29b-41d4-a716-446655440000,2023-11-05,-9.0,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
93eb50f4-0b01-44cf-a20c-5ac46d3826bd,550e8400-e29b-41d4-a716-446655440000,2023-11-04,0.19,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
5d413065-25f8-4759-8708-683c7dbc5da7,550e8400-e29b-41d4-a716-446655440000,2023-11-04,-20.69,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
6c77597f-a25d-4cb2-935e-2894120db010,550e8400-e29b-41d4-a716-446655440000,2023-11-04,-7.96,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
06cef368-c45c-4f3b-9a66-6a77c4d3496a,550e8400-e29b-41d4-a716-446655440000,2023-11-04,-6.49,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
753d053a-28c7-4861-ab95-d8a90fef66f5,550e8400-e29b-41d4-a716-446655440000,2023-11-04,0.71,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
e16c49f4-90df-4962-a630-1e611bde9445,550e8400-e29b-41d4-a716-446655440000,2024-01-30,7.24,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
c5cf956a-dc18-4f30-89d5-f5f166dd3216,550e8400-e29b-41d4-a716-446655440000,2024-01-30,4.73,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
8afe7c28-e96c-40b3-8e2f-29cd6a069cf5,550e8400-e29b-41d4-a716-446655440000,2024-01-30,-4.21,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
1bf90221-1bcb-4216-bf37-38aa417e1f40,550e8400-e29b-41d4-a716-446655440000,2024-01-29,-3.81,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
99ce3fe3-8100-4a43-b493-96c765423987,550e8400-e29b-41d4-a716-446655440000,2024-01-29,-8.96,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
202dc112-734c-4a6e-8b2e-9714b01219e7,550e8400-e29b-41d4-a716-446655440000,2024-01-29,-21.08,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
3d03b8a8-26c1-4bbf-8a2f-0d8f369629ee,550e8400-e29b-41d4-a716-446655440000,2024-01-29,-9.96,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0abf9fe9-02ce-43b6-9097-d611f8a3f948,550e8400-e29b-41d4-a716-446655440000,2024-01-28,-5.15,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
a58c5acd-9112-4c32-8f30-6926269f5587,550e8400-e29b-41d4-a716-446655440000,2024-01-28,-7.15,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
fe395a8f-c23f-4abe-9109-b0698bbc650b,550e8400-e29b-41d4-a716-446655440000,2024-01-28,-4.58,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
c0c48f49-2176-4ae2-9373-88ba5aa9d8cd,550e8400-e29b-41d4-a716-446655440000,2024-01-28,-3.97,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
12175849-7b0d-4f70-9f71-0c2ac0777405,550e8400-e29b-41d4-a716-446655440000,2024-01-28,8.92,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
9b66b832-bb81-4e04-ace5-7a0410c41a0b,550e8400-e29b-41d4-a716-446655440000,2024-01-27,-7.99,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
2a4a7f79-6ac3-490d-9cbb-974fc579e990,550e8400-e29b-41d4-a716-446655440000,2024-01-27,-7.75,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
37cfca1d-0128-4586-a057-02d8eecb73b6,550e8400-e29b-41d4-a716-446655440000,2024-01-27,1.64,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
d8236c47-6fc4-423e-9fef-28a7e867b841,550e8400-e29b-41d4-a716-446655440000,2024-01-27,-5.78,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
3a4f42ce-8a86-4b74-9437-76a58b2e6222,550e8400-e29b-41d4-a716-446655440000,2024-01-26,-3.72,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
632b8365-de5a-4d22-b9cc-b85865fc848b,550e8400-e29b-41d4-a716-446655440000,2024-01-26,-14.72,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
1e4dc01b-598d-4bc2-94e4-15bb10147632,550e8400-e29b-41d4-a716-446655440000,2024-01-26,2.8,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
4e88a94a-a6f3-4261-aff8-d6dac6acc99a,550e8400-e29b-41d4-a716-446655440000,2024-01-26,6.95,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
e62cda0a-219b-4218-a67d-1b7933056c7d,550e8400-e29b-41d4-a716-446655440000,2024-01-25,-9.3,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
836e87e0-02ca-490f-a375-d5bd3f1387c1,550e8400-e29b-41d4-a716-446655440000,2024-01-25,-6.74,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
ef4bf7f0-baf2-4822-9302-6f3a8262c4c9,550e8400-e29b-41d4-a716-446655440000,2024-01-25,-6.26,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
e5362a1b-3e25-4ffd-acf2-146d23bfef96,550e8400-e29b-41d4-a716-446655440000,2024-01-24,-0.19,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
77fc38b4-8328-4664-adbb-add8b4c0a851,550e8400-e29b-41d4-a716-446655440000,2024-01-24,-5.93,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
d88aaf87-c239-4ef0-a8a2-ae893c14a4da,550e8400-e29b-41d4-a716-446655440000,2024-01-24,-3.91,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
3a1bec71-89c6-4b24-a7a3-a41693c0c5c0,550e8400-e29b-41d4-a716-446655440000,2024-01-23,-6.17,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
b0a50476-ae00-42e9-b833-da75a87a3136,550e8400-e29b-41d4-a716-446655440000,2024-01-23,-5.3,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
5f170be8-5526-4e3c-a6aa-c0b6b712a034,550e8400-e29b-41d4-a716-446655440000,2024-01-23,1.86,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
e2f254f0-599c-4e18-a290-3122f2d6399f,550e8400-e29b-41d4-a716-446655440000,2024-01-23,-9.27,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
b8276426-ffeb-4bb2-aa7f-20b2bdb1fa2d,550e8400-e29b-41d4-a716-446655440000,2024-01-23,0.15,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
3e83de0f-fdbe-47a7-a7a4-b775f3633395,550e8400-e29b-41d4-a716-446655440000,2024-01-23,-4.87,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
30d13fc0-474c-457b-964d-8c75362d928c,550e8400-e29b-41d4-a716-446655440000,2024-01-22,-19.64,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
a194d9bd-f389-4601-8e18-6bcc0fd06195,550e8400-e29b-41d4-a716-446655440000,2024-01-22,-22.36,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
f32e770c-803e-4f44-8cff-25e6007409c5,550e8400-e29b-41d4-a716-446655440000,2024-01-22,-0.14,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
e28c2279-e4f0-4886-abca-8974086ed62e,550e8400-e29b-41d4-a716-446655440000,2024-01-22,0.97,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
746d9e9e-5429-4d29-a6db-cf4927977ee3,550e8400-e29b-41d4-a716-446655440000,2024-01-22,3.27,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
eb62068c-5546-4ea1-954f-ba97410f59f9,550e8400-e29b-41d4-a716-446655440000,2024-01-22,-3.71,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
342cabd0-a4b3-437e-a916-344a036eb52a,550e8400-e29b-41d4-a716-446655440000,2024-01-21,-6.76,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
e574ab60-f3d6-4b59-9800-41a5cd088184,550e8400-e29b-41d4-a716-446655440000,2024-01-21,-14.25,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
e77a1450-6328-4e49-b4ac-059a7272f86e,550e8400-e29b-41d4-a716-446655440000,2024-01-21,5.68,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
4a0659ea-9cba-486d-8243-d3659cc55218,550e8400-e29b-41d4-a716-446655440000,2024-01-21,6.74,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
e1ae018d-a045-408b-b433-2a936bb3573b,550e8400-e29b-41d4-a716-446655440000,2024-01-21,-3.58,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
37d77924-b84d-4b0e-99f7-474e4e8af6d6,550e8400-e29b-41d4-a716-446655440000,2024-01-21,2.29,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
0ea0dbc8-5856-46ee-89e2-e92c310b7226,550e8400-e29b-41d4-a716-446655440000,2024-01-21,-9.34,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
ace2aaf4-88bf-4d24-9709-0e7308baaa25,550e8400-e29b-41d4-a716-446655440000,2024-01-20,-8.76,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
2344fed8-3316-444a-9509-529857a2356b,550e8400-e29b-41d4-a716-446655440000,2024-01-20,-12.08,Miscellaneous Expense,misc,expense,posted,credit,,,2025-06-22T20:06:40.00291+00:00,2025-06-22T20:06:40.00291+00:00
084d0562-493f-43de-8020-37643b42e914,550e8400-e29b-41d4-a716-446655440000,2024-01-20,-5.49,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
ab8a6e62-6ee0-479d-96c6-91bdb19f42bf,550e8400-e29b-41d4-a716-446655440000,2024-01-19,0.57,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
76e467b3-c1f6-4c8f-8f53-2159a98929bf,550e8400-e29b-41d4-a716-446655440000,2024-01-19,-4.0,Miscellaneous Sale,misc,income,posted,credit,,,2025-06-22T20:06:42.749612+00:00,2025-06-22T20:06:42.749612+00:00
